tube_assembly_id,comp_weight
TA-11942,0.208
TA-11943,0.154
TA-11944,0.08
TA-11945,0.061
TA-11946,0.042
TA-11947,0.051
TA-11948,0.051
TA-11949,0.051
TA-11950,0.042
TA-11951,0.061
TA-11952,0.136
TA-11953,0
TA-11954,0
TA-11955,0.149
TA-11956,0.037
TA-11957,0.298
TA-11958,0.298
TA-11959,0.382
TA-11960,0.042
TA-11961,0
TA-11962,0
TA-11963,0.111
TA-11964,0.111
TA-11965,0.27
TA-11966,0.27
TA-11967,0.139
TA-11968,0.021
TA-11969,0.042
TA-11970,0.21
TA-11971,0.528
TA-11972,0.096
TA-11973,0.122
TA-11974,0.262
TA-11975,0.262
TA-11976,0.27
TA-11977,0.124
TA-11978,0.062
TA-11979,0.048
TA-11980,0.122
TA-11981,0
TA-11982,0
TA-11983,0
TA-11984,0
TA-11985,0
TA-11986,0.32
TA-11987,0.122
TA-11988,0.028
TA-11989,0.076
TA-11990,0.076
TA-11991,0.885
TA-11992,0.387
TA-11993,0.21
TA-11994,0
TA-11995,0.122
TA-11996,0.122
TA-11997,0.098
TA-11998,0.27
TA-11999,0.27
TA-12000,0.128
TA-12001,0.45
TA-12002,0
TA-12003,0.34
TA-12004,0.34
TA-12005,0.162
TA-12006,0.162
TA-12007,0.34
TA-12008,0.162
TA-12009,0.125
TA-12010,0.125
TA-12011,0.162
TA-12012,0
TA-12013,0.162
TA-12014,0.162
TA-12015,0.162
TA-12016,0.162
TA-12017,0.028
TA-12018,0.028
TA-12019,0.168
TA-12020,0.061
TA-12021,0.061
TA-12022,0.147
TA-12023,0.061
TA-12024,0.232
TA-12025,0.098
TA-12026,0.098
TA-12027,0.232
TA-12028,0.232
TA-12029,0.042
TA-12030,0.042
TA-12031,0
TA-12032,0.627
TA-12033,0.038
TA-12034,0.038
TA-12035,0.028
TA-12036,0.028
TA-12037,0.324
TA-12038,0.387
TA-12039,1.404
TA-12040,1.392
TA-12041,0.028
TA-12042,0.042
TA-12043,0.042
TA-12044,0.096
TA-12045,0.121
TA-12046,0.028
TA-12047,0.874
TA-12048,0.388
TA-12049,0.21
TA-12050,0
TA-12051,0.098
TA-12052,0.028
TA-12053,0.028
TA-12054,0.099
TA-12055,0.099
TA-12056,0.11
TA-12057,0.028
TA-12058,0.157
TA-12059,0.147
TA-12060,0.122
TA-12061,0.038
TA-12062,0.44
TA-12063,0.44
TA-12064,0.096
TA-12065,0.387
TA-12066,0.324
TA-12067,0.112
TA-12068,0.112
TA-12069,0.112
TA-12070,0.112
TA-12071,0.112
TA-12072,0.112
TA-12073,0.147
TA-12074,0.324
TA-12075,0.324
TA-12076,0.155
TA-12077,0.155
TA-12078,0.155
TA-12079,0.159
TA-12080,0.159
TA-12081,0.144
TA-12082,0.218
TA-12083,0.573
TA-12084,0.657
TA-12085,0.096
TA-12086,0.096
TA-12087,0.296
TA-12088,0.117
TA-12089,0.06
TA-12090,0.06
TA-12091,0.051
TA-12092,0.051
TA-12093,0.051
TA-12094,0.051
TA-12095,0.098
TA-12096,0.098
TA-12097,0.21
TA-12098,0.21
TA-12099,0.527
TA-12100,0.122
TA-12101,0.122
TA-12102,0.122
TA-12103,0.122
TA-12104,0.166
TA-12105,0.21
TA-12106,0.21
TA-12107,0.187
TA-12108,0.281
TA-12109,0.258
TA-12110,0.048
TA-12111,0.028
TA-12112,0
TA-12113,0.028
TA-12114,0.028
TA-12115,0.028
TA-12116,0.028
TA-12117,0.028
TA-12118,0.028
TA-12119,1.755
TA-12120,0.014
TA-12121,0.124
TA-12122,0.126
TA-12123,0.064
TA-12124,0.009
TA-12125,0.014
TA-12126,0.028
TA-12127,0.009
TA-12128,0.096
TA-12129,0.042
TA-12130,0.188
TA-12131,0.187
TA-12132,0.069
TA-12133,0.096
TA-12134,0.042
TA-12135,0.042
TA-12136,0.042
TA-12137,0.042
TA-12138,0.096
TA-12139,0.113
TA-12140,0.098
TA-12141,0.122
TA-12142,0.122
TA-12143,0.122
TA-12144,0.173
TA-12145,0.042
TA-12146,0.382
TA-12147,0.324
TA-12148,0.324
TA-12149,0
TA-12150,0.122
TA-12151,0.098
TA-12152,0.028
TA-12153,0.028
TA-12154,0.27
TA-12155,0.096
TA-12156,0.096
TA-12157,0.096
TA-12158,0.096
TA-12159,0.014
TA-12160,0.1
TA-12161,0.021
TA-12162,0.336
TA-12163,
TA-12164,0.244
TA-12165,0.096
TA-12166,0.096
TA-12167,0.088
TA-12168,0.088
TA-12169,0
TA-12170,0
TA-12171,0.088
TA-12172,0
TA-12173,0
TA-12174,0
TA-12175,0
TA-12176,0.262
TA-12177,0.338
TA-12178,0.27
TA-12179,0.21
TA-12180,0.262
TA-12181,0
TA-12182,0.227
TA-12183,0.496
TA-12184,0.338
TA-12185,0.27
TA-12186,0.038
TA-12187,0.042
TA-12188,0.21
TA-12189,0.061
TA-12190,0.061
TA-12191,1.354
TA-12192,0.061
TA-12193,0.061
TA-12194,0.11
TA-12195,0.04
TA-12196,0.11
TA-12197,0.21
TA-12198,0
TA-12199,0
TA-12200,0.096
TA-12201,0.232
TA-12202,0
TA-12203,0
TA-12204,0.098
TA-12205,0
TA-12206,0
TA-12207,0.446
TA-12208,0.324
TA-12209,0
TA-12210,0
TA-12211,0.122
TA-12212,0.098
TA-12213,0.122
TA-12214,0.122
TA-12215,0.21
TA-12216,0.122
TA-12217,0.126
TA-12218,0.128
TA-12219,0
TA-12220,0.016
TA-12221,0.314
TA-12222,0.018
TA-12223,0.131
TA-12224,0.131
TA-12225,0.038
TA-12226,0
TA-12227,0
TA-12228,0.042
TA-12229,0.042
TA-12230,0.863
TA-12231,1.103
TA-12232,2.114
TA-12233,0.042
TA-12234,1.034
TA-12235,0.7
TA-12236,0.055
TA-12237,0.122
TA-12238,0.118
TA-12239,0.108
TA-12240,0.21
TA-12241,0.298
TA-12242,0.298
TA-12243,0.21
TA-12244,0
TA-12245,0
TA-12246,0.028
TA-12247,0.028
TA-12248,0.024
TA-12249,0.096
TA-12250,0.096
TA-12251,0.096
TA-12252,0.096
TA-12253,0.124
TA-12254,0.042
TA-12255,0.042
TA-12256,0.06
TA-12257,0
TA-12258,0.11
TA-12259,0.11
TA-12260,0.21
TA-12261,0.166
TA-12262,0.166
TA-12263,0.042
TA-12264,0.324
TA-12265,0.323
TA-12266,0.44
TA-12267,0.208
TA-12268,0.162
TA-12269,0.033
TA-12270,0.166
TA-12271,0.21
TA-12272,0.166
TA-12273,0.166
TA-12274,0.21
TA-12275,0.06
TA-12276,0.038
TA-12277,0.038
TA-12278,0.128
TA-12279,0.11
TA-12280,0.338
TA-12281,0.096
TA-12282,0.096
TA-12283,0
TA-12284,0.096
TA-12285,0.038
TA-12286,0.038
TA-12287,0.124
TA-12288,0.033
TA-12289,3.331
TA-12290,3.331
TA-12291,0.038
TA-12292,0.038
TA-12293,0
TA-12294,0.324
TA-12295,0.27
TA-12296,0
TA-12297,0.028
TA-12298,0
TA-12299,0.028
TA-12300,0.061
TA-12301,0.061
TA-12302,0.061
TA-12303,0.061
TA-12304,0.061
TA-12305,0.08
TA-12306,0.042
TA-12307,0.042
TA-12308,0.061
TA-12309,0.061
TA-12310,3.452
TA-12311,0.061
TA-12312,0
TA-12313,0
TA-12314,0
TA-12315,0.497
TA-12316,0.042
TA-12317,0.042
TA-12318,0.042
TA-12319,0.042
TA-12320,0.042
TA-12321,0.042
TA-12322,0.042
TA-12323,0.042
TA-12324,0.042
TA-12325,0.11
TA-12326,0.11
TA-12327,0.55
TA-12328,0
TA-12329,0.324
TA-12330,0.324
TA-12331,0.324
TA-12332,0.324
TA-12333,0.45
TA-12334,0.08
TA-12335,0.08
TA-12336,0.08
TA-12337,0.387
TA-12338,0
TA-12339,0.376
TA-12340,0.062
TA-12341,0
TA-12342,0.27
TA-12343,0.11
TA-12344,0.038
TA-12345,0.038
TA-12346,2.105
TA-12347,2.796
TA-12348,0
TA-12349,0
TA-12350,0
TA-12351,0
TA-12352,0
TA-12353,0
TA-12354,0.048
TA-12355,0.024
TA-12356,0.45
TA-12357,0.298
TA-12358,2.88
TA-12359,0.254
TA-12360,4.278
TA-12361,3.407
TA-12362,6.212
TA-12363,4.433
TA-12364,0.021
TA-12365,0.021
TA-12366,0.042
TA-12367,0.042
TA-12368,0
TA-12369,0
TA-12370,0.014
TA-12371,0.387
TA-12372,3.331
TA-12373,3.331
TA-12374,3.331
TA-12375,3.331
TA-12376,0
TA-12377,0.122
TA-12378,0.122
TA-12379,0.122
TA-12380,0.061
TA-12381,0.061
TA-12382,0.146
TA-12383,0.324
TA-12384,0.323
TA-12385,0.396
TA-12386,0
TA-12387,0.128
TA-12388,0.985
TA-12389,0.1
TA-12390,0.1
TA-12391,0.061
TA-12392,0.061
TA-12393,0.122
TA-12394,2.692
TA-12395,0.122
TA-12396,0.028
TA-12397,0.028
TA-12398,0.028
TA-12399,0.27
TA-12400,0.128
TA-12401,0.124
TA-12402,0.124
TA-12403,0.124
TA-12404,0.124
TA-12405,0.122
TA-12406,0.122
TA-12407,0.028
TA-12408,0.024
TA-12409,0.024
TA-12410,0.08
TA-12411,0.08
TA-12412,0.08
TA-12413,0.44
TA-12414,0.298
TA-12415,0.028
TA-12416,0.122
TA-12417,0.021
TA-12418,0.252
TA-12419,0.021
TA-12420,0.021
TA-12421,0.021
TA-12422,0
TA-12423,3.407
TA-12424,6.212
TA-12425,4.433
TA-12426,0.288
TA-12427,0.288
TA-12428,0.061
TA-12429,0.061
TA-12430,0.308
TA-12431,0
TA-12432,0
TA-12433,0.387
TA-12434,0.387
TA-12435,0.387
TA-12436,0.387
TA-12437,0.45
TA-12438,0.061
TA-12439,0.08
TA-12440,0.118
TA-12441,0.098
TA-12442,0
TA-12443,0
TA-12444,0.096
TA-12445,0.096
TA-12446,0.096
TA-12447,0.098
TA-12448,0.096
TA-12449,0.061
TA-12450,0.061
TA-12451,0.061
TA-12452,0.061
TA-12453,0.1
TA-12454,0.1
TA-12455,0
TA-12456,0.388
TA-12457,0.388
TA-12458,0.076
TA-12459,0.076
TA-12460,0.078
TA-12461,0.122
TA-12462,0
TA-12463,0.21
TA-12464,0
TA-12465,0
TA-12466,0
TA-12467,0
TA-12468,0.028
TA-12469,0.061
TA-12470,0.009
TA-12471,0.666
TA-12472,0
TA-12473,0.376
TA-12474,0.376
TA-12475,0.244
TA-12476,0.244
TA-12477,0.55
TA-12478,0.55
TA-12479,0.55
TA-12480,0.55
TA-12481,0.387
TA-12482,0.096
TA-12483,0.042
TA-12484,0.1
TA-12485,0.08
TA-12486,0.06
TA-12487,0.06
TA-12488,0.061
TA-12489,0.098
TA-12490,0.096
TA-12491,0.042
TA-12492,0.108
TA-12493,0.099
TA-12494,0.45
TA-12495,0
TA-12496,0.34
TA-12497,0
TA-12498,0.387
TA-12499,0.018
TA-12500,0.096
TA-12501,0.128
TA-12502,0.128
TA-12503,0.128
TA-12504,0.27
TA-12505,0.387
TA-12506,0.018
TA-12507,0.018
TA-12508,0
TA-12509,0
TA-12510,0
TA-12511,0
TA-12512,0.762
TA-12513,0.21
TA-12514,0.244
TA-12515,0.64
TA-12516,0.042
TA-12517,0.042
TA-12518,0.042
TA-12519,0.042
TA-12520,0.042
TA-12521,0.042
TA-12522,3.014
TA-12523,0.181
TA-12524,0
TA-12525,0.174
TA-12526,0.096
TA-12527,0.174
TA-12528,0.096
TA-12529,0.324
TA-12530,0.042
TA-12531,0.338
TA-12532,0.338
TA-12533,0.27
TA-12534,0.338
TA-12535,0.338
TA-12536,0.27
TA-12537,0.27
TA-12538,0.338
TA-12539,0.042
TA-12540,0.042
TA-12541,0.042
TA-12542,0.042
TA-12543,0.27
TA-12544,0
TA-12545,0
TA-12546,0.042
TA-12547,0.21
TA-12548,0.234
TA-12549,0.324
TA-12550,0.061
TA-12551,0.382
TA-12552,0
TA-12553,0.076
TA-12554,0.076
TA-12555,0.529
TA-12556,0.324
TA-12557,0.042
TA-12558,0.042
TA-12559,0.117
TA-12560,4.83
TA-12561,0.2
TA-12562,0.34
TA-12563,0.177
TA-12564,0.177
TA-12565,0
TA-12566,0
TA-12567,0.096
TA-12568,0.54
TA-12569,0.306
TA-12570,0.306
TA-12571,0.306
TA-12572,0.306
TA-12573,0.003
TA-12574,0.528
TA-12575,0
TA-12576,0.042
TA-12577,0.042
TA-12578,0
TA-12579,0.173
TA-12580,0.372
TA-12581,0.7
TA-12582,0.7
TA-12583,0.228
TA-12584,0.228
TA-12585,0.745
TA-12586,0.745
TA-12587,0.745
TA-12588,0.21
TA-12589,0.733
TA-12590,0.733
TA-12591,0
TA-12592,0.54
TA-12593,0.882
TA-12594,0.048
TA-12595,0.038
TA-12596,0
TA-12597,0.103
TA-12598,0.18
TA-12599,2.236
TA-12600,0.042
TA-12601,0.21
TA-12602,0.21
TA-12603,0.061
TA-12604,0.061
TA-12605,0.1
TA-12606,0.1
TA-12607,0.1
TA-12608,0.208
TA-12609,0.571
TA-12610,0.34
TA-12611,0.514
TA-12612,0.657
TA-12613,0.657
TA-12614,0.8
TA-12615,0.136
TA-12616,0.08
TA-12617,0.08
TA-12618,0.08
TA-12619,0.061
TA-12620,0.061
TA-12621,0.061
TA-12622,0.061
TA-12623,0.048
TA-12624,0.074
TA-12625,0.074
TA-12626,0.074
TA-12627,0.074
TA-12628,3.014
TA-12629,0.122
TA-12630,0.387
TA-12631,0.125
TA-12632,0.109
TA-12633,0
TA-12634,0.064
TA-12635,0.014
TA-12636,0.028
TA-12637,0.042
TA-12638,3.014
TA-12639,0.324
TA-12640,0.042
TA-12641,0.042
TA-12642,0.122
TA-12643,0.096
TA-12644,0.124
TA-12645,0.122
TA-12646,0.122
TA-12647,2.127
TA-12648,2.127
TA-12649,0.382
TA-12650,0.096
TA-12651,0.324
TA-12652,0
TA-12653,0.042
TA-12654,0.354
TA-12655,0.193
TA-12656,0.042
TA-12657,0.042
TA-12658,0.205
TA-12659,0.157
TA-12660,0.157
TA-12661,0.124
TA-12662,0.205
TA-12663,0.19
TA-12664,0.19
TA-12665,0.324
TA-12666,0.088
TA-12667,0.041
TA-12668,0.098
TA-12669,0.018
TA-12670,0.096
TA-12671,0.331
TA-12672,0.042
TA-12673,0
TA-12674,0.11
TA-12675,0.038
TA-12676,0.096
TA-12677,0.096
TA-12678,0.096
TA-12679,0.096
TA-12680,0.096
TA-12681,0.096
TA-12682,0.061
TA-12683,0.098
TA-12684,0.098
TA-12685,0.288
TA-12686,0.288
TA-12687,0.074
TA-12688,0.018
TA-12689,0.338
TA-12690,2.091
TA-12691,0.018
TA-12692,0.096
TA-12693,0.324
TA-12694,0.323
TA-12695,0
TA-12696,0.111
TA-12697,0.111
TA-12698,0.21
TA-12699,0.514
TA-12700,0.21
TA-12701,0.382
TA-12702,0.382
TA-12703,0.45
TA-12704,0.27
TA-12705,0.44
TA-12706,0.028
TA-12707,0.042
TA-12708,0.028
TA-12709,0.028
TA-12710,0.042
TA-12711,0.724
TA-12712,0.985
TA-12713,1.665
TA-12714,0.2
TA-12715,0
TA-12716,0.27
TA-12717,0.338
TA-12718,0.338
TA-12719,0.042
TA-12720,0
TA-12721,0
TA-12722,0.387
TA-12723,0
TA-12724,0.028
TA-12725,0.042
TA-12726,0.028
TA-12727,0.096
TA-12728,0.096
TA-12729,0.099
TA-12730,0.099
TA-12731,0.338
TA-12732,0.338
TA-12733,0.338
TA-12734,0.657
TA-12735,0.042
TA-12736,0.324
TA-12737,0.324
TA-12738,0.324
TA-12739,1.074
TA-12740,1.074
TA-12741,0
TA-12742,0.206
TA-12743,0.44
TA-12744,0.122
TA-12745,0
TA-12746,3.679
TA-12747,0.899
TA-12748,0.726
TA-12749,0.726
TA-12750,0.726
TA-12751,0.974
TA-12752,0.952
TA-12753,1.373
TA-12754,0.697
TA-12755,0.697
TA-12756,0.417
TA-12757,0.657
TA-12758,0.697
TA-12759,0.697
TA-12760,0.352
TA-12761,0.352
TA-12762,0.352
TA-12763,0.352
TA-12764,0.417
TA-12765,0.702
TA-12766,0.352
TA-12767,0.352
TA-12768,0.352
TA-12769,0.352
TA-12770,0.352
TA-12771,0.352
TA-12772,0.352
TA-12773,0.352
TA-12774,0.352
TA-12775,0.352
TA-12776,0.352
TA-12777,0.352
TA-12778,0.697
TA-12779,0.697
TA-12780,0.417
TA-12781,0.657
TA-12782,0.408
TA-12783,0.408
TA-12784,0.974
TA-12785,0.352
TA-12786,0.352
TA-12787,0.995
TA-12788,0.973
TA-12789,1.373
TA-12790,1.355
TA-12791,0.974
TA-12792,0.352
TA-12793,0.657
TA-12794,0.657
TA-12795,1.763
TA-12796,0.726
TA-12797,0.726
TA-12798,0.352
TA-12799,0.352
TA-12800,0.352
TA-12801,0.352
TA-12802,0.352
TA-12803,0.352
TA-12804,0.726
TA-12805,0.726
TA-12806,0.726
TA-12807,0.702
TA-12808,0.352
TA-12809,0.352
TA-12810,1.133
TA-12811,0.694
TA-12812,0.694
TA-12813,0.726
TA-12814,0.352
TA-12815,0.834
TA-12816,0.657
TA-12817,0.726
TA-12818,0.352
TA-12819,0.702
TA-12820,0.352
TA-12821,0.352
TA-12822,0.702
TA-12823,0.726
TA-12824,0.352
TA-12825,0.352
TA-12826,0.352
TA-12827,0.726
TA-12828,0.726
TA-12829,0.408
TA-12830,0.827
TA-12831,0.827
TA-12832,0.408
TA-12833,0.352
TA-12834,0.352
TA-12835,0.352
TA-12836,0.657
TA-12837,0.657
TA-12838,0.657
TA-12839,1.763
TA-12840,0.726
TA-12841,0.657
TA-12842,0.702
TA-12843,0.702
TA-12844,0.702
TA-12845,0.408
TA-12846,0.702
TA-12847,1.763
TA-12848,0.657
TA-12849,0.702
TA-12850,0.408
TA-12851,0.702
TA-12852,0.702
TA-12853,0.408
TA-12854,0.352
TA-12855,0.307
TA-12856,0.352
TA-12857,0.702
TA-12858,0.352
TA-12859,0.352
TA-12860,0.352
TA-12861,0.702
TA-12862,0.408
TA-12863,0.352
TA-12864,0.702
TA-12865,0.657
TA-12866,0.507
TA-12867,0.726
TA-12868,0.408
TA-12869,0.413
TA-12870,1.52
TA-12871,1.356
TA-12872,1.425
TA-12873,0.028
TA-12874,0.028
TA-12875,0.112
TA-12876,0.112
TA-12877,0.112
TA-12878,0.112
TA-12879,0.112
TA-12880,0.112
TA-12881,0.112
TA-12882,0.112
TA-12883,0.092
TA-12884,0.1
TA-12885,0.1
TA-12886,0.112
TA-12887,0.112
TA-12888,0.092
TA-12889,0.112
TA-12890,0.112
TA-12891,0.042
TA-12892,0.122
TA-12893,0.061
TA-12894,0.024
TA-12895,0.042
TA-12896,0.042
TA-12897,0.028
TA-12898,0.028
TA-12899,0.166
TA-12900,0.124
TA-12901,0.1
TA-12902,0.021
TA-12903,0.388
TA-12904,0.388
TA-12905,0.038
TA-12906,0.586
TA-12907,
TA-12908,0.061
TA-12909,0.014
TA-12910,0.388
TA-12911,0.388
TA-12912,0.11
TA-12913,0.11
TA-12914,0.086
TA-12915,0.564
TA-12916,0.262
TA-12917,0.11
TA-12918,0
TA-12919,0.11
TA-12920,0.098
TA-12921,0.576
TA-12922,0.018
TA-12923,0.018
TA-12924,0.018
TA-12925,0.018
TA-12926,0.021
TA-12927,0.088
TA-12928,0.298
TA-12929,0
TA-12930,0
TA-12931,0.096
TA-12932,0.096
TA-12933,0.096
TA-12934,0.096
TA-12935,0.124
TA-12936,0.096
TA-12937,0.081
TA-12938,0
TA-12939,0
TA-12940,0.042
TA-12941,0.042
TA-12942,0.387
TA-12943,0.27
TA-12944,0.239
TA-12945,0.239
TA-12946,0.239
TA-12947,0.239
TA-12948,0.239
TA-12949,0.239
TA-12950,0.239
TA-12951,0.239
TA-12952,0.239
TA-12953,0.239
TA-12954,0.239
TA-12955,0.239
TA-12956,0.239
TA-12957,0.239
TA-12958,0.239
TA-12959,0.239
TA-12960,0.239
TA-12961,0.239
TA-12962,0.313
TA-12963,0.339
TA-12964,0.239
TA-12965,0.964
TA-12966,0.413
TA-12967,0.339
TA-12968,0.899
TA-12969,0.413
TA-12970,0.239
TA-12971,0.239
TA-12972,0.899
TA-12973,0.339
TA-12974,0.339
TA-12975,0.417
TA-12976,0.413
TA-12977,0.239
TA-12978,0.339
TA-12979,0.239
TA-12980,0.413
TA-12981,0.339
TA-12982,0.964
TA-12983,0.89
TA-12984,0.964
TA-12985,0.239
TA-12986,0.239
TA-12987,0.239
TA-12988,0.239
TA-12989,0.239
TA-12990,0.239
TA-12991,0.074
TA-12992,0.074
TA-12993,0.074
TA-12994,0.044
TA-12995,0.052
TA-12996,0.018
TA-12997,0.018
TA-12998,0.166
TA-12999,0.096
TA-13000,0.042
TA-13001,7.298
TA-13002,0.45
TA-13003,0.1
TA-13004,0.387
TA-13005,0.1
TA-13006,0
TA-13007,0.096
TA-13008,0.096
TA-13009,0.018
TA-13010,0.018
TA-13011,0.052
TA-13012,0.052
TA-13013,0.052
TA-13014,0
TA-13015,0.1
TA-13016,0
TA-13017,0
TA-13018,0
TA-13019,0.1
TA-13020,0.1
TA-13021,0.018
TA-13022,0.018
TA-13023,0.096
TA-13024,0.096
TA-13025,0.387
TA-13026,0.21
TA-13027,0.112
TA-13028,0.112
TA-13029,0.048
TA-13030,0.324
TA-13031,0.074
TA-13032,0.122
TA-13033,0.338
TA-13034,0.338
TA-13035,0.04
TA-13036,0
TA-13037,0.045
TA-13038,0.122
TA-13039,0.122
TA-13040,0.028
TA-13041,0.127
TA-13042,0.084
TA-13043,0
TA-13044,0.098
TA-13045,0.122
TA-13046,0.18
TA-13047,0.112
TA-13048,1.535
TA-13049,0.062
TA-13050,2.266
TA-13051,14.71
TA-13052,0.122
TA-13053,0.122
TA-13054,0.387
TA-13055,0.387
TA-13056,0.122
TA-13057,0.122
TA-13058,0.096
TA-13059,0.12
TA-13060,0.106
TA-13061,0.175
TA-13062,0.014
TA-13063,0.352
TA-13064,1.355
TA-13065,0.694
TA-13066,0.694
TA-13067,0.417
TA-13068,1.763
TA-13069,0.028
TA-13070,0.057
TA-13071,0.071
TA-13072,0.286
TA-13073,0.286
TA-13074,0.166
TA-13075,0.381
TA-13076,0.098
TA-13077,0.051
TA-13078,0.061
TA-13079,0.1
TA-13080,0.06
TA-13081,0.08
TA-13082,0.338
TA-13083,0.014
TA-13084,0.046
TA-13085,0.412
TA-13086,0.952
TA-13087,0.417
TA-13088,0.657
TA-13089,0.303
TA-13090,0.042
TA-13091,0.042
TA-13092,0.724
TA-13093,0.042
TA-13094,0.042
TA-13095,0.042
TA-13096,0.042
TA-13097,0.061
TA-13098,0.061
TA-13099,0.303
TA-13100,0.657
TA-13101,0.199
TA-13102,0.199
TA-13103,0.199
TA-13104,0
TA-13105,0
TA-13106,1.705
TA-13107,1.705
TA-13108,0.061
TA-13109,0.298
TA-13110,0
TA-13111,0
TA-13112,0.096
TA-13113,0.096
TA-13114,0
TA-13115,0.298
TA-13116,0.08
TA-13117,0.166
TA-13118,0.051
TA-13119,0.051
TA-13120,0.571
TA-13121,0.659
TA-13122,1.354
TA-13123,1.372
TA-13124,0.435
TA-13125,0.233
TA-13126,0.21
TA-13127,0.21
TA-13128,0.298
TA-13129,0.298
TA-13130,0.042
TA-13131,0.102
TA-13132,0.813
TA-13133,2.223
TA-13134,0.724
TA-13135,0
TA-13136,0.042
TA-13137,0.276
TA-13138,0.276
TA-13139,0.166
TA-13140,0.166
TA-13141,0.061
TA-13142,0
TA-13143,0.298
TA-13144,0.298
TA-13145,0.387
TA-13146,0.051
TA-13147,0.051
TA-13148,0.045
TA-13149,0.042
TA-13150,4.423
TA-13151,0.705
TA-13152,0
TA-13153,0
TA-13154,0.2
TA-13155,0.2
TA-13156,0.098
TA-13157,0.098
TA-13158,0
TA-13159,0
TA-13160,0
TA-13161,0
TA-13162,0
TA-13163,0
TA-13164,0
TA-13165,0
TA-13166,0.122
TA-13167,0.096
TA-13168,0.136
TA-13169,0.136
TA-13170,1.418
TA-13171,0.878
TA-13172,0.061
TA-13173,0.21
TA-13174,0
TA-13175,0
TA-13176,0
TA-13177,0.096
TA-13178,0.096
TA-13179,0.096
TA-13180,0.029
TA-13181,0
TA-13182,0.381
TA-13183,0.225
TA-13184,0.038
TA-13185,0.122
TA-13186,0.122
TA-13187,0.6
TA-13188,0.6
TA-13189,0.071
TA-13190,0.037
TA-13191,0
TA-13192,0
TA-13193,0
TA-13194,0
TA-13195,0.021
TA-13196,0
TA-13197,0.098
TA-13198,0.096
TA-13199,0
TA-13200,0
TA-13201,0.122
TA-13202,0.122
TA-13203,1.584
TA-13204,0.03
TA-13205,0.03
TA-13206,0.039
TA-13207,0.039
TA-13208,0.03
TA-13209,0.061
TA-13210,0.061
TA-13211,0.21
TA-13212,0
TA-13213,0.27
TA-13214,0.27
TA-13215,0.27
TA-13216,0.128
TA-13217,0.128
TA-13218,0.122
TA-13219,0.124
TA-13220,0.014
TA-13221,0.014
TA-13222,0.028
TA-13223,0.028
TA-13224,0
TA-13225,0.29
TA-13226,0.29
TA-13227,1.354
TA-13228,0.04
TA-13229,0
TA-13230,0
TA-13231,0.025
TA-13232,0.687
TA-13233,0
TA-13234,0.037
TA-13235,0.074
TA-13236,0.308
TA-13237,0.324
TA-13238,0.324
TA-13239,2.46
TA-13240,0.096
TA-13241,0.096
TA-13242,0.014
TA-13243,0.028
TA-13244,0.028
TA-13245,0.262
TA-13246,0.262
TA-13247,0.076
TA-13248,0.076
TA-13249,0.122
TA-13250,0.122
TA-13251,2.46
TA-13252,4.6
TA-13253,0.387
TA-13254,4.278
TA-13255,4.278
TA-13256,4.278
TA-13257,4.278
TA-13258,0
TA-13259,0.056
TA-13260,0.014
TA-13261,0
TA-13262,0
TA-13263,0
TA-13264,0
TA-13265,0
TA-13266,0
TA-13267,0.096
TA-13268,0.096
TA-13269,0.124
TA-13270,0.324
TA-13271,0.324
TA-13272,0.324
TA-13273,0.324
TA-13274,0.382
TA-13275,4.433
TA-13276,4.433
TA-13277,0.44
TA-13278,0.44
TA-13279,0.44
TA-13280,0.742
TA-13281,0.44
TA-13282,0.014
TA-13283,0.028
TA-13284,0.235
TA-13285,3.268
TA-13286,0.187
TA-13287,4.433
TA-13288,4.433
TA-13289,0.061
TA-13290,0.061
TA-13291,0.08
TA-13292,0.08
TA-13293,0.074
TA-13294,0.074
TA-13295,0.074
TA-13296,0.074
TA-13297,0.074
TA-13298,0.074
TA-13299,0
TA-13300,0
TA-13301,0
TA-13302,0.122
TA-13303,0.21
TA-13304,0.098
TA-13305,0.098
TA-13306,0.061
TA-13307,0.098
TA-13308,0.079
TA-13309,0.012
TA-13310,27.476
TA-13311,0.081
TA-13312,0.218
TA-13313,0.061
TA-13314,0.061
TA-13315,0.061
TA-13316,0.061
TA-13317,0.112
TA-13318,0.112
TA-13319,0.009
TA-13320,1.835
TA-13321,0.122
TA-13322,0.014
TA-13323,1.954
TA-13324,0.21
TA-13325,0
TA-13326,0
TA-13327,0
TA-13328,0.071
TA-13329,0
TA-13330,0
TA-13331,0.124
TA-13332,0
TA-13333,0.324
TA-13334,0.324
TA-13335,0.042
TA-13336,1.203
TA-13337,1.678
TA-13338,3.526
TA-13339,0.134
TA-13340,0.134
TA-13341,0.134
TA-13342,0.134
TA-13343,0.577
TA-13344,0.637
TA-13345,0.637
TA-13346,0.48
TA-13347,0.48
TA-13348,0.577
TA-13349,0.577
TA-13350,5.622
TA-13351,0.21
TA-13352,0.21
TA-13353,0.253
TA-13354,0
TA-13355,0
TA-13356,0.076
TA-13357,0.122
TA-13358,0.18
TA-13359,0.987
TA-13360,0.028
TA-13361,0.028
TA-13362,0.028
TA-13363,0
TA-13364,0.096
TA-13365,0.042
TA-13366,0.122
TA-13367,0.122
TA-13368,0.122
TA-13369,0.122
TA-13370,0.122
TA-13371,0.096
