,tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other
10890,TA-10891,SP-0029,25.4,2.11,166.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0
10891,TA-10892,SP-0029,57.15,1.65,108.0,2,85.73,N,N,N,Y,EF-017,EF-003,0,0,0
10892,TA-10893,SP-0029,57.15,1.65,57.0,1,85.73,N,N,N,Y,EF-017,EF-003,0,0,0
10893,TA-10894,SP-0029,19.05,1.65,47.0,2,38.1,N,N,N,N,EF-003,EF-003,1,0,0
10894,TA-10895,SP-0029,50.8,1.65,85.0,2,76.2,N,N,N,N,EF-003,EF-003,0,0,0
10895,TA-10896,SP-0029,31.75,3.05,142.0,5,76.2,N,N,N,N,EF-003,EF-003,0,0,0
10896,TA-10897,SP-0029,31.75,3.05,170.0,4,50.8,N,N,N,Y,EF-003,EF-003,0,0,0
10897,TA-10898,SP-0029,31.75,3.05,162.0,5,76.2,N,N,N,N,EF-003,EF-003,0,0,0
10898,TA-10899,SP-0029,12.7,1.65,101.0,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0
10899,TA-10900,SP-0019,12.7,0.89,30.0,2,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10900,TA-10901,SP-0019,12.7,0.89,18.0,2,19.1,N,N,N,N,EF-008,EF-008,0,0,0
10901,TA-10902,SP-0019,12.7,0.89,16.0,2,19.1,N,N,N,N,EF-008,EF-008,0,0,0
10902,TA-10903,SP-0029,12.7,0.89,97.0,4,19.1,N,N,N,N,EF-003,EF-003,0,0,0
10903,TA-10904,SP-0029,12.7,0.89,101.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10904,TA-10905,SP-0019,6.35,0.71,108.0,1,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10905,TA-10906,SP-0019,6.35,0.71,96.0,2,50.8,N,N,N,N,EF-008,EF-008,0,0,0
10906,TA-10907,SP-0019,6.35,0.71,66.0,2,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10907,TA-10908,SP-0019,6.35,0.71,223.0,4,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10908,TA-10909,SP-0019,6.35,0.71,177.0,4,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10909,TA-10910,SP-0019,6.35,0.71,164.0,4,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10910,TA-10911,SP-0019,6.35,0.71,98.0,3,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10911,TA-10912,SP-0019,6.35,0.71,98.0,3,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10912,TA-10913,SP-0035,9.52,0.89,123.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10913,TA-10914,SP-0035,9.52,0.89,96.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10914,TA-10915,SP-0035,6.35,0.89,131.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10915,TA-10916,SP-0035,9.52,1.24,107.0,3,19.0,N,N,N,N,EF-018,EF-018,0,0,0
10916,TA-10917,SP-0035,9.52,1.24,106.0,3,19.0,N,N,N,N,EF-018,EF-018,0,0,0
10917,TA-10918,SP-0035,9.52,1.24,25.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0
10918,TA-10919,SP-0035,9.52,1.24,25.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0
10919,TA-10920,SP-0035,9.52,1.24,100.0,5,19.0,N,N,N,N,EF-018,EF-018,0,0,0
10920,TA-10921,SP-0035,9.52,1.24,119.0,6,19.0,N,N,N,N,EF-018,EF-018,0,0,0
10921,TA-10922,SP-0029,12.7,1.65,183.0,8,38.1,N,N,N,N,NONE,EF-023,0,0,0
10922,TA-10923,SP-0035,12.7,1.24,108.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10923,TA-10924,SP-0035,12.7,1.24,108.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10924,TA-10925,SP-0035,12.7,1.24,115.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10925,TA-10926,SP-0035,12.7,1.24,115.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10926,TA-10927,SP-0019,6.35,0.71,102.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0
10927,TA-10928,SP-0019,6.35,0.71,102.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0
10928,TA-10929,SP-0019,4.76,0.71,26.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10929,TA-10930,SP-0019,4.76,0.71,34.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10930,TA-10931,SP-0035,15.88,1.24,129.0,5,38.1,N,N,N,N,EF-018,EF-017,0,0,0
10931,TA-10932,SP-0035,15.88,1.24,123.0,5,38.1,N,N,N,N,EF-018,EF-017,0,0,0
10932,TA-10933,SP-0039,6.35,0.71,47.0,0,0.0,N,N,N,N,EF-008,EF-008,0,0,0
10933,TA-10934,SP-0039,6.35,0.71,74.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10934,TA-10935,SP-0039,6.35,0.71,100.0,4,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10935,TA-10936,SP-0039,12.7,0.89,164.0,6,50.8,N,N,N,N,EF-008,EF-008,0,0,0
10936,TA-10937,SP-0035,9.52,0.89,31.0,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10937,TA-10938,SP-0029,12.7,1.65,183.0,5,38.1,N,N,N,N,NONE,EF-023,0,0,0
10938,TA-10939,SP-0019,6.35,0.71,95.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0
10939,TA-10940,SP-0019,6.35,0.71,90.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0
10940,TA-10941,SP-0039,9.52,0.71,134.0,6,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10941,TA-10942,SP-0019,12.7,0.89,52.0,2,50.8,N,N,N,N,EF-008,EF-008,0,0,0
10942,TA-10943,SP-0039,15.88,0.89,51.0,2,50.8,N,N,N,N,EF-008,EF-008,0,0,0
10943,TA-10944,SP-0035,9.52,0.89,27.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10944,TA-10945,SP-0035,6.35,0.89,29.0,1,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10945,TA-10946,SP-0035,6.35,0.89,25.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10946,TA-10947,SP-0019,6.35,0.71,115.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10947,TA-10948,SP-0019,6.35,0.71,115.0,6,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10948,TA-10949,SP-0019,6.35,0.71,193.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10949,TA-10950,SP-0019,6.35,0.71,139.0,6,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10950,TA-10951,SP-0019,6.35,0.71,135.0,5,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10951,TA-10952,SP-0019,4.76,0.71,4.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10952,TA-10953,SP-0039,6.35,0.71,64.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0
10953,TA-10954,SP-0039,6.35,0.71,34.0,2,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10954,TA-10955,SP-0039,6.35,0.71,76.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0
10955,TA-10956,SP-0019,12.7,0.89,36.0,3,38.1,N,N,N,N,NONE,EF-008,0,0,0
10956,TA-10957,SP-0035,9.52,1.24,143.0,6,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10957,TA-10958,SP-0035,9.52,1.24,39.0,1,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10958,TA-10959,SP-0035,9.52,1.24,154.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10959,TA-10960,SP-0035,9.52,1.24,117.0,6,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10960,TA-10961,SP-0019,6.35,0.71,90.0,5,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10961,TA-10962,SP-0035,7.94,0.89,60.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10962,TA-10963,SP-0035,7.94,0.89,35.0,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10963,TA-10964,SP-0035,7.94,0.89,55.0,3,19.05,N,N,N,N,EF-018,EF-018,0,0,0
10964,TA-10965,SP-0019,9.52,0.71,117.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0
10965,TA-10966,SP-0019,6.35,0.71,88.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10966,TA-10967,SP-0019,6.35,0.71,54.0,2,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10967,TA-10968,SP-0019,6.35,0.71,120.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10968,TA-10969,SP-0039,6.35,0.71,35.0,1,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10969,TA-10970,SP-0035,9.52,1.24,69.0,3,19.05,N,N,N,N,EF-018,EF-018,0,0,0
10970,TA-10971,SP-0035,9.52,1.24,76.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10971,TA-10972,SP-0035,12.7,1.24,26.0,1,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10972,TA-10973,SP-0035,12.7,1.24,24.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10973,TA-10974,SP-0035,12.7,1.24,66.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10974,TA-10975,SP-0035,9.52,1.24,89.0,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10975,TA-10976,SP-0035,9.52,1.24,123.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10976,TA-10977,SP-0035,9.52,1.24,125.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10977,TA-10978,SP-0035,9.52,1.24,126.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10978,TA-10979,SP-0035,12.7,1.24,17.0,1,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10979,TA-10980,SP-0035,9.52,1.65,32.0,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10980,TA-10981,SP-0035,9.52,1.65,36.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10981,TA-10982,SP-0019,12.7,0.89,117.0,5,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10982,TA-10983,SP-0019,9.52,0.71,168.0,7,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10983,TA-10984,SP-0019,7.94,0.71,24.0,2,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10984,TA-10985,SP-0019,7.94,0.71,40.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10985,TA-10986,SP-0029,25.4,1.65,63.0,2,50.8,N,N,N,N,EF-012,NONE,0,0,0
10986,TA-10987,SP-0019,6.35,0.71,204.0,1,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10987,TA-10988,SP-0019,6.35,0.71,200.0,1,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10988,TA-10989,SP-0019,6.35,0.71,196.0,1,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10989,TA-10990,SP-0019,6.35,0.71,192.0,1,38.1,N,N,N,N,EF-008,EF-008,0,0,0
10990,TA-10991,SP-0035,9.52,0.89,96.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10991,TA-10992,SP-0035,6.35,0.89,64.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0
10992,TA-10993,SP-0019,9.52,0.71,89.0,9,25.4,N,N,N,N,EF-008,EF-008,0,0,0
10993,TA-10994,SP-0035,6.35,0.89,40.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0
10994,TA-10995,SP-0035,6.35,0.89,85.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0
10995,TA-10996,SP-0008,6.35,2.0,135.0,7,25.4,N,N,N,N,EF-015,EF-015,0,0,0
10996,TA-10997,SP-0035,6.35,0.89,37.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0
10997,TA-10998,SP-0035,15.88,1.65,108.0,6,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10998,TA-10999,SP-0035,15.88,1.65,155.0,6,38.1,N,N,N,N,EF-018,EF-018,0,0,0
10999,TA-11000,SP-0035,15.88,1.65,121.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11000,TA-11001,SP-0035,15.88,1.65,149.0,7,31.75,N,N,N,N,EF-018,EF-018,0,0,0
11001,TA-11002,SP-0035,15.88,1.65,87.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11002,TA-11003,SP-0035,15.88,1.65,40.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11003,TA-11004,SP-0035,9.52,1.65,15.0,1,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11004,TA-11005,SP-0035,9.52,1.65,18.0,1,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11005,TA-11006,SP-0035,9.52,1.65,121.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11006,TA-11007,SP-0035,9.52,1.65,51.0,5,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11007,TA-11008,SP-0035,9.52,1.65,33.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11008,TA-11009,SP-0035,6.35,0.89,14.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11009,TA-11010,SP-0035,15.88,1.65,252.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0
11010,TA-11011,SP-0035,22.22,1.65,76.0,4,63.5,N,N,N,N,EF-018,EF-018,0,0,0
11011,TA-11012,SP-0035,15.88,1.24,105.0,6,50.8,N,N,N,N,EF-018,EF-003,0,0,0
11012,TA-11013,SP-0035,15.88,1.65,343.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0
11013,TA-11014,SP-0035,9.52,1.24,50.0,3,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11014,TA-11015,SP-0035,6.35,0.89,66.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11015,TA-11016,SP-0035,6.35,0.89,26.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11016,TA-11017,SP-0035,6.35,0.89,29.0,3,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11017,TA-11018,SP-0035,6.35,0.89,36.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11018,TA-11019,SP-0029,88.9,1.65,160.0,3,152.4,N,N,N,Y,EF-009,EF-009,0,0,0
11019,TA-11020,SP-0035,15.88,1.65,80.0,2,31.75,N,N,N,N,EF-018,EF-018,0,0,0
11020,TA-11021,SP-0035,15.88,1.65,117.0,4,31.75,N,N,N,N,EF-008,EF-008,0,0,0
11021,TA-11022,SP-0035,15.88,1.65,55.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11022,TA-11023,SP-0035,9.52,0.89,48.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11023,TA-11024,SP-0035,9.52,0.89,99.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11024,TA-11025,SP-0019,6.35,0.71,62.0,3,19.05,N,N,N,N,EF-008,EF-008,0,0,0
11025,TA-11026,SP-0019,6.35,0.71,13.0,0,0.0,N,N,N,N,EF-008,EF-008,0,0,0
11026,TA-11027,SP-0008,6.35,2.375,96.0,8,19.05,N,N,N,N,EF-015,EF-015,0,0,0
11027,TA-11028,SP-0029,12.7,1.65,242.0,4,38.1,N,N,N,N,NONE,EF-023,0,0,0
11028,TA-11029,SP-0035,9.52,0.89,20.0,1,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11029,TA-11030,SP-0035,9.52,0.89,46.0,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11030,TA-11031,SP-0035,15.88,1.65,115.0,6,38.1,N,N,N,N,EF-018,EF-003,0,0,0
11031,TA-11032,SP-0035,15.88,1.65,113.0,7,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11032,TA-11033,SP-0035,6.35,0.89,79.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0
11033,TA-11034,SP-0019,6.35,0.71,32.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0
11034,TA-11035,SP-0035,6.35,0.89,49.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11035,TA-11036,SP-0035,9.52,1.65,51.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0
11036,TA-11037,SP-0035,9.52,1.65,105.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0
11037,TA-11038,SP-0029,101.6,1.65,29.0,0,0.0,N,N,N,N,EF-009,EF-009,0,0,0
11038,TA-11039,SP-0029,101.6,1.65,13.0,0,0.0,N,Y,N,Y,EF-009,EF-009,0,0,0
11039,TA-11040,SP-0035,9.52,1.65,159.0,9,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11040,TA-11041,SP-0035,9.52,1.65,141.0,8,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11041,TA-11042,SP-0035,9.52,0.89,61.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11042,TA-11043,SP-0029,63.5,1.65,135.0,3,101.6,N,N,N,Y,NONE,NONE,2,0,0
11043,TA-11044,SP-0035,9.52,1.65,194.0,10,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11044,TA-11045,SP-0035,9.52,1.65,192.0,9,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11045,TA-11046,SP-0035,12.7,1.24,49.0,1,38.1,N,N,N,N,EF-018,NONE,0,0,0
11046,TA-11047,SP-0035,15.88,1.65,125.0,5,31.75,N,N,N,N,EF-018,EF-018,0,0,0
11047,TA-11048,SP-0035,15.88,1.65,41.0,2,31.75,N,N,N,N,EF-018,EF-018,0,0,0
11048,TA-11049,SP-0035,15.88,1.65,43.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11049,TA-11050,SP-0035,15.88,1.65,40.0,2,31.75,N,N,N,N,EF-018,EF-018,0,0,0
11050,TA-11051,SP-0035,9.52,0.89,99.0,7,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11051,TA-11052,SP-0035,6.35,0.89,198.0,6,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11052,TA-11053,SP-0035,6.35,0.89,21.0,1,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11053,TA-11054,SP-0035,9.52,1.24,54.0,7,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11054,TA-11055,SP-0035,9.52,0.89,90.0,7,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11055,TA-11056,SP-0035,9.52,0.89,52.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11056,TA-11057,SP-0019,6.35,0.71,88.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11057,TA-11058,SP-0035,6.35,0.89,77.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11058,TA-11059,SP-0035,6.35,0.89,69.0,3,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11059,TA-11060,SP-0035,12.7,1.24,47.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11060,TA-11061,SP-0035,12.7,1.24,79.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11061,TA-11062,SP-0035,15.88,1.24,69.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11062,TA-11063,SP-0035,6.35,0.89,46.0,7,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11063,TA-11064,SP-0035,25.4,1.65,54.0,3,38.1,N,N,N,N,EF-009,EF-018,0,0,0
11064,TA-11065,SP-0035,25.4,1.65,49.0,3,38.1,N,N,N,N,EF-009,EF-018,0,0,0
11065,TA-11066,SP-0035,25.4,1.65,24.0,1,38.1,N,N,N,N,EF-009,EF-018,0,0,0
11066,TA-11067,SP-0035,6.35,0.89,67.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11067,TA-11068,SP-0035,9.52,0.89,45.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0
11068,TA-11069,SP-0035,6.35,0.89,40.0,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0
11069,TA-11070,SP-0019,9.52,0.71,48.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0
11070,TA-11071,SP-0019,6.35,0.71,56.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0
11071,TA-11072,SP-0035,25.4,1.65,27.0,1,50.8,N,N,N,N,EF-018,EF-009,0,0,0
11072,TA-11073,SP-0019,6.35,0.71,9.0,0,0.0,N,N,N,N,EF-008,EF-008,0,0,0
11073,TA-11074,SP-0029,12.7,1.65,21.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0
11074,TA-11075,SP-0035,25.4,1.65,96.0,2,50.8,N,N,N,N,EF-018,EF-018,0,0,0
11075,TA-11076,SP-0019,6.35,0.71,30.0,2,19.0,N,N,N,N,EF-008,EF-008,0,0,0
11076,TA-11077,SP-0008,6.35,2.375,69.0,10,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11077,TA-11078,SP-0008,6.35,2.375,69.0,11,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11078,TA-11079,SP-0008,6.35,2.375,69.0,11,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11079,TA-11080,SP-0008,6.35,2.375,74.0,9,19.0,N,N,N,N,NONE,NONE,0,0,0
11080,TA-11081,SP-0008,6.35,2.375,85.0,10,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11081,TA-11082,SP-0008,6.35,2.375,96.0,8,19.0,N,N,N,N,NONE,NONE,0,0,0
11082,TA-11083,SP-0019,9.52,0.71,47.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0
11083,TA-11084,SP-0019,9.52,0.71,156.0,3,38.1,N,N,N,N,EF-008,EF-018,0,0,0
11084,TA-11085,SP-0035,9.52,0.89,52.0,4,38.1,N,Y,N,N,EF-018,EF-018,0,0,0
11085,TA-11086,SP-0019,9.52,0.71,109.0,6,31.8,N,N,N,N,NONE,NONE,0,0,0
11086,TA-11087,SP-0019,9.52,0.71,115.0,6,31.8,N,N,N,N,NONE,NONE,0,0,0
11087,TA-11088,SP-0019,9.52,0.71,112.0,7,31.8,N,N,N,N,NONE,NONE,0,0,0
11088,TA-11089,SP-0019,9.52,0.71,106.0,7,31.8,N,N,N,N,NONE,NONE,0,0,0
11089,TA-11090,SP-0019,9.52,0.71,110.0,5,31.8,N,N,N,N,NONE,NONE,0,0,0
11090,TA-11091,SP-0041,6.35,2.375,83.0,16,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11091,TA-11092,SP-0041,6.35,2.375,83.0,13,25.0,N,N,N,N,EF-015,EF-015,0,0,0
11092,TA-11093,SP-0041,6.35,2.375,83.0,13,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11093,TA-11094,SP-0041,6.35,2.375,83.0,9,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11094,TA-11095,SP-0041,6.35,2.375,83.0,5,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11095,TA-11096,SP-0041,6.35,2.375,70.0,11,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11096,TA-11097,SP-0041,6.35,2.375,70.0,7,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11097,TA-11098,SP-0041,6.35,2.375,70.0,5,19.0,N,N,N,N,EF-015,EF-015,0,0,0
11098,TA-11099,SP-0041,6.35,2.375,70.0,4,19.0,N,N,N,N,NONE,NONE,0,0,0
11099,TA-11100,SP-0029,12.7,0.89,61.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0
11100,TA-11101,SP-0029,12.7,0.89,121.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0
11101,TA-11102,SP-0028,12.7,0.89,72.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
11102,TA-11103,SP-0028,12.7,0.89,96.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0
11103,TA-11104,SP-0029,25.4,1.65,33.0,3,50.8,N,Y,N,Y,EF-003,EF-017,0,0,0
11104,TA-11105,SP-0029,25.4,1.65,25.0,2,50.8,N,N,N,N,EF-003,EF-017,0,0,0
11105,TA-11106,SP-0029,88.9,1.65,52.0,1,152.4,N,N,Y,Y,EF-017,EF-017,0,0,0
11106,TA-11107,SP-0029,88.9,1.65,83.0,3,152.4,N,Y,Y,Y,EF-017,EF-017,0,0,0
11107,TA-11108,SP-0029,152.4,1.65,82.0,2,152.4,N,Y,N,Y,EF-017,EF-017,0,0,0
11108,TA-11109,SP-0029,19.05,1.65,70.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
11109,TA-11110,SP-0029,19.05,1.65,59.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
11110,TA-11111,SP-0029,19.05,1.65,50.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
11111,TA-11112,SP-0029,19.05,1.65,38.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
11112,TA-11113,SP-0029,19.05,2.11,83.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
11113,TA-11114,SP-0029,12.7,1.65,111.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0
11114,TA-11115,SP-0038,6.35,0.89,63.0,8,12.7,N,N,N,N,EF-008,EF-003,0,0,0
11115,TA-11116,SP-0038,6.35,0.89,65.0,9,12.7,N,N,N,N,EF-008,EF-003,0,0,0
11116,TA-11117,SP-0035,6.35,0.89,60.0,7,12.7,N,N,N,N,EF-018,EF-018,0,0,0
11117,TA-11118,SP-0035,6.35,0.89,17.0,2,12.7,N,N,N,N,EF-018,EF-018,0,0,0
11118,TA-11119,SP-0038,6.35,0.89,79.0,8,12.7,N,N,N,N,EF-008,EF-003,0,0,0
11119,TA-11120,SP-0038,6.35,0.89,84.0,8,12.7,N,N,N,N,EF-008,EF-003,0,0,0
11120,TA-11121,SP-0028,41.28,1.65,132.0,5,101.6,N,N,N,N,EF-003,EF-003,0,0,0
11121,TA-11122,SP-0029,15.88,1.65,153.0,8,50.8,N,N,N,N,EF-003,EF-003,0,0,0
11122,TA-11123,SP-0029,15.88,1.65,49.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
11123,TA-11124,SP-0029,15.88,1.65,126.0,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0
11124,TA-11125,SP-0029,25.4,1.65,36.0,3,50.8,Y,Y,N,Y,EF-003,EF-009,0,0,0
11125,TA-11126,SP-0029,25.4,1.65,33.0,3,50.8,Y,Y,N,N,EF-003,EF-009,0,0,0
11126,TA-11127,SP-0037,6.35,0.89,14.0,1,12.7,N,N,N,N,EF-008,EF-017,0,0,0
11127,TA-11128,SP-0029,10.0,3.5,63.0,5,38.1,N,N,N,N,NONE,NONE,0,0,0
11128,TA-11129,SP-0029,10.0,3.5,62.0,7,38.1,N,N,N,N,NONE,NONE,0,0,0
11129,TA-11130,SP-0028,25.4,1.65,23.0,2,50.8,N,Y,N,Y,EF-003,EF-009,0,0,0
11130,TA-11131,SP-0037,6.35,1.65,78.0,8,12.7,N,N,N,N,EF-018,EF-018,0,0,0
11131,TA-11132,SP-0037,6.35,1.65,77.0,6,12.7,N,N,N,N,EF-018,EF-018,0,0,0
11132,TA-11133,SP-0035,6.35,0.89,60.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0
11133,TA-11134,SP-0035,6.35,0.89,71.0,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0
