tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,forming_a,forming_x
TA-10075,SP-0029,101.6,1.65,83.0,2,101.6,Y,Y,N,Y,EF-023,EF-017,0,0,0,No,Yes
TA-10076,SP-0029,101.6,1.65,237.0,2,101.6,N,N,Y,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-10077,SP-0029,127.0,1.65,226.0,3,127.0,Y,Y,N,N,EF-017,EF-017,1,0,0,Yes,Yes
TA-10078,SP-0029,101.6,1.65,220.0,4,101.6,N,N,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-10079,SP-0028,63.5,1.65,70.0,2,76.2,Y,Y,N,N,EF-009,EF-009,1,0,0,Yes,Yes
TA-10080,SP-0029,101.6,1.65,103.0,2,101.6,Y,Y,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-10081,SP-0028,63.5,1.65,140.0,4,76.2,N,Y,Y,Y,EF-009,EF-009,0,0,0,Yes,Yes
TA-10082,SP-0029,38.1,1.65,82.0,4,63.5,Y,Y,N,N,EF-003,EF-017,0,0,0,No,Yes
TA-10083,SP-0029,38.1,1.65,28.0,1,63.5,N,Y,N,N,EF-003,EF-017,0,0,0,No,Yes
TA-10084,SP-0046,27.2,3.2,108.0,2,70.0,N,N,N,N,EF-021,EF-021,0,0,0,No,No
TA-10085,SP-0029,9.52,1.24,16.0,3,19.05,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10086,SP-0029,9.52,1.24,38.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10087,SP-0029,12.7,1.65,73.0,1,127.0,N,N,N,N,NONE,NONE,0,0,1,No,No
TA-10088,SP-0038,6.35,0.89,23.0,3,12.7,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10089,SP-0035,9.52,1.24,73.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10090,SP-0029,19.05,1.24,79.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10091,SP-0029,19.05,1.24,43.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10092,SP-0029,127.0,1.65,43.0,1,254.0,Y,Y,Y,Y,EF-014,EF-014,0,0,0,Yes,Yes
TA-10093,SP-0029,127.0,1.65,37.0,1,254.0,Y,Y,Y,Y,EF-014,EF-014,0,0,0,Yes,Yes
TA-10094,SP-0029,15.88,1.65,163.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10095,SP-0029,15.88,1.65,164.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10096,SP-0029,15.88,1.65,189.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10097,SP-0029,15.88,1.65,176.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10098,SP-0029,15.88,1.65,160.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10099,SP-0029,15.88,1.65,151.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10100,SP-0029,15.88,1.65,204.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10101,SP-0029,15.88,1.65,193.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10102,SP-0029,15.88,1.65,212.0,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10103,SP-0029,15.88,1.65,123.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10104,SP-0029,15.88,1.65,126.0,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10105,SP-0029,15.88,1.65,228.0,9,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10106,SP-0028,19.05,1.65,64.0,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10107,SP-0028,19.05,1.65,93.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10108,SP-0029,31.75,1.65,11.0,0,0.0,N,N,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-10109,SP-0028,6.35,0.89,29.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10110,SP-0029,22.22,1.65,128.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10111,SP-0029,19.05,1.24,129.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10112,SP-0029,22.22,1.65,151.0,7,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10113,SP-0029,19.05,1.65,151.0,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10114,SP-0029,19.05,1.65,26.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10115,SP-0029,19.05,1.65,54.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10116,SP-0037,6.35,0.89,14.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10117,SP-0037,6.35,0.89,15.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10118,SP-0029,25.4,1.65,33.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10119,SP-0035,9.52,1.24,29.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10120,SP-0038,6.35,0.89,19.0,3,12.7,N,N,N,N,EF-018,EF-017,0,0,0,Yes,Yes
TA-10121,SP-0038,6.35,0.89,27.0,4,12.7,N,N,N,N,EF-008,EF-017,0,0,0,Yes,Yes
TA-10122,SP-0028,63.5,1.65,62.0,4,101.6,Y,Y,Y,Y,EF-009,EF-017,0,0,0,Yes,Yes
TA-10123,SP-0028,63.5,1.65,49.0,1,101.6,N,N,N,N,EF-009,EF-017,0,0,0,Yes,Yes
TA-10124,SP-0035,12.7,0.89,53.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10125,SP-0035,12.7,0.89,55.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10126,SP-0029,15.88,1.65,122.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10127,SP-0029,15.88,1.65,128.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10128,SP-0029,9.52,1.65,33.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10129,SP-0029,12.7,1.65,49.0,3,25.4,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10130,SP-0029,12.7,1.65,49.0,3,25.4,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10131,SP-0029,50.8,1.65,48.0,1,152.4,Y,Y,N,N,EF-023,EF-023,0,0,0,No,No
TA-10132,SP-0029,12.7,1.65,68.0,6,25.4,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10133,SP-0029,12.7,1.65,68.0,6,25.4,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10134,SP-0029,12.7,1.65,68.0,6,25.4,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10135,SP-0029,12.7,1.65,68.0,6,25.4,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10136,SP-0029,19.05,2.11,205.0,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10137,SP-0029,19.05,2.11,205.0,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10138,SP-0029,127.0,1.65,137.0,2,127.0,N,Y,N,N,EF-009,EF-017,0,0,2,Yes,Yes
TA-10139,SP-0029,9.52,0.89,34.0,2,31.75,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-10140,SP-0037,6.35,0.89,15.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10141,SP-0037,6.35,0.89,15.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10142,SP-0037,6.35,0.89,15.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10143,SP-0037,6.35,0.89,15.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10144,SP-0029,12.7,1.65,232.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10145,SP-0029,15.88,2.41,64.0,2,50.8,N,N,N,N,NONE,NONE,1,0,0,No,No
TA-10146,SP-0029,25.4,1.65,73.0,5,50.8,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10147,SP-0035,19.05,1.24,62.0,4,38.1,N,N,N,N,EF-018,EF-017,0,0,0,Yes,Yes
TA-10148,SP-0038,6.35,0.89,13.0,2,12.7,N,N,N,N,EF-008,EF-017,0,0,0,Yes,Yes
TA-10149,SP-0038,6.35,0.89,10.0,2,12.7,N,N,N,N,EF-008,EF-017,0,0,0,Yes,Yes
TA-10150,SP-0028,63.5,1.65,49.0,2,152.4,N,Y,N,Y,EF-023,NONE,0,0,0,No,No
TA-10151,SP-0028,63.5,1.65,29.0,0,0.0,N,N,N,N,EF-023,NONE,0,0,0,No,No
TA-10152,SP-0028,25.4,1.65,44.0,2,63.5,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10153,SP-0028,25.4,1.65,43.0,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10154,SP-0029,38.1,1.65,60.0,2,76.2,Y,Y,N,N,EF-003,EF-009,0,0,0,No,Yes
TA-10155,SP-0028,12.7,1.65,70.0,3,38.1,N,N,Y,Y,EF-003,EF-003,0,0,0,No,No
TA-10156,SP-0038,6.35,0.89,61.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10157,SP-0038,6.35,0.89,41.0,4,12.7,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10158,SP-0037,6.35,0.89,17.0,2,12.7,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10159,SP-0037,6.35,0.89,17.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10160,SP-0037,6.35,0.89,15.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10161,SP-0037,6.35,0.89,16.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10162,SP-0029,12.7,2.11,65.0,4,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10163,SP-0029,12.7,1.65,84.0,5,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10164,SP-0037,6.35,0.89,14.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10165,SP-0037,6.35,0.89,14.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10166,SP-0029,9.52,1.24,97.0,5,31.75,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10167,SP-0029,9.52,1.24,183.0,5,31.75,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-10168,SP-0029,15.88,1.65,97.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10169,SP-0029,15.88,1.65,159.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10170,SP-0029,15.88,1.65,171.0,10,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10171,SP-0029,15.88,1.65,188.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10172,SP-0029,15.88,1.65,209.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10173,SP-0029,127.0,1.65,15.0,0,0.0,N,Y,N,Y,EF-009,EF-017,0,0,0,Yes,Yes
TA-10174,SP-0029,101.6,1.65,34.0,1,101.6,Y,Y,Y,Y,EF-009,EF-017,0,0,0,Yes,Yes
TA-10175,SP-0029,127.0,1.65,37.0,1,127.0,Y,Y,Y,Y,EF-023,EF-017,0,0,0,No,Yes
TA-10176,SP-0035,12.7,1.24,63.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10177,SP-0029,25.4,3.05,85.0,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10178,SP-0037,6.35,0.89,16.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10179,SP-0037,6.35,0.89,17.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10180,SP-0029,76.2,1.65,166.0,5,101.6,Y,Y,N,N,EF-017,NONE,0,0,0,Yes,No
TA-10181,SP-0046,34.0,4.0,94.0,4,90.0,N,Y,N,N,EF-021,EF-021,0,0,0,No,No
TA-10182,SP-0046,34.0,4.0,112.0,3,90.0,N,Y,N,N,EF-021,EF-021,0,0,0,No,No
TA-10183,SP-0029,101.6,1.65,28.0,1,101.6,Y,Y,N,Y,EF-023,EF-017,0,0,0,No,Yes
TA-10184,SP-0029,12.7,1.65,64.0,3,25.4,N,N,N,N,EF-018,NONE,0,0,0,Yes,No
TA-10185,SP-0019,9.52,0.71,14.0,0,0.0,N,N,N,N,EF-008,EF-003,0,0,0,Yes,No
TA-10186,SP-0035,12.7,1.24,64.0,6,25.4,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10187,SP-0035,9.52,0.89,51.0,3,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10188,SP-0035,9.52,0.89,17.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10189,SP-0035,9.52,0.89,55.0,4,19.05,N,N,N,N,EF-008,EF-003,0,0,0,Yes,No
TA-10190,SP-0037,6.35,0.89,17.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10191,SP-0037,6.35,0.89,18.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10192,SP-0028,63.5,1.65,18.0,0,0.0,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-10193,SP-0046,27.2,3.2,136.0,5,70.0,N,N,N,N,EF-021,EF-021,0,0,0,No,No
TA-10194,SP-0046,27.2,3.2,94.0,3,70.0,N,N,N,N,EF-021,EF-021,0,0,0,No,No
TA-10195,SP-0046,10.0,1.5,216.0,4,35.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10196,SP-0046,10.0,1.5,221.0,5,35.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10197,SP-0046,10.0,1.5,98.0,3,35.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10198,SP-0046,10.0,1.5,93.0,3,35.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10199,SP-0046,10.0,1.5,98.0,3,30.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10200,SP-0046,10.0,1.5,93.0,3,35.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10201,SP-0035,12.7,1.24,87.0,10,25.4,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10202,SP-0035,9.52,1.24,112.0,8,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10203,SP-0035,9.52,1.24,25.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10204,SP-0029,12.7,1.24,75.0,6,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10205,SP-0038,76.2,1.65,52.0,2,88.9,Y,Y,Y,Y,EF-025,EF-017,0,0,2,No,Yes
TA-10206,SP-0038,76.2,1.65,66.0,2,88.9,N,N,Y,Y,EF-025,EF-017,0,0,0,No,Yes
TA-10207,SP-0037,6.35,0.89,27.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10208,SP-0037,6.35,0.89,16.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10209,SP-0037,6.35,0.89,16.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10210,SP-0035,19.05,1.24,64.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10211,SP-0035,63.5,1.65,35.0,1,88.9,Y,Y,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-10212,SP-0035,63.5,1.65,18.0,1,88.9,Y,Y,Y,Y,EF-009,EF-009,0,0,0,Yes,Yes
TA-10213,SP-0046,25.0,3.0,83.0,3,67.5,N,N,N,Y,EF-002,EF-002,0,0,0,No,No
TA-10214,SP-0046,25.0,3.0,98.0,3,67.5,N,N,N,N,EF-002,EF-002,0,0,0,No,No
TA-10215,SP-0029,19.05,2.11,46.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10216,SP-0029,127.0,1.65,99.0,2,127.0,N,Y,N,Y,EF-023,EF-017,1,0,0,No,Yes
TA-10217,SP-0029,127.0,1.65,39.0,1,127.0,Y,Y,N,Y,EF-023,EF-017,0,0,0,No,Yes
TA-10218,SP-0035,9.52,1.24,114.0,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10219,SP-0035,9.52,1.24,68.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10220,SP-0029,31.75,3.4,126.0,2,76.2,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10221,SP-0029,31.75,3.4,126.0,2,76.2,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10222,SP-0029,63.5,1.65,23.0,1,127.0,Y,Y,N,Y,EF-003,EF-017,0,0,0,No,Yes
TA-10223,SP-0029,41.28,1.65,23.0,1,76.2,N,N,N,N,EF-003,EF-017,0,0,0,No,Yes
TA-10224,SP-0029,41.28,1.65,46.0,2,76.2,N,N,N,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-10225,SP-0029,34.92,1.65,28.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10226,SP-0029,34.92,1.65,29.0,2,63.5,Y,Y,Y,Y,EF-003,EF-003,0,0,0,No,No
TA-10227,SP-0029,34.92,1.65,43.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10228,SP-0029,34.92,1.65,21.0,1,63.5,N,Y,Y,Y,EF-003,EF-003,0,0,0,No,No
TA-10229,SP-0029,9.52,0.89,75.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10230,SP-0029,34.92,1.65,53.0,2,76.2,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10231,SP-0035,9.52,1.24,53.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10232,SP-0035,9.52,1.24,44.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10233,SP-0035,9.52,1.24,96.0,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10234,SP-0035,9.52,1.24,36.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10235,SP-0029,12.7,1.24,29.0,3,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10236,SP-0029,38.1,1.65,19.0,1,76.2,Y,Y,Y,Y,NONE,EF-017,0,0,1,No,Yes
TA-10237,SP-0035,9.52,1.24,21.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10238,SP-0029,12.7,0.89,68.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10239,SP-0029,12.7,0.89,68.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10240,SP-0029,25.4,1.65,40.0,4,50.8,Y,Y,N,Y,EF-003,EF-003,0,0,0,No,No
TA-10241,SP-0037,127.0,1.65,48.0,2,127.0,Y,Y,Y,Y,EF-023,EF-014,1,0,1,No,Yes
TA-10242,SP-0037,127.0,1.65,54.0,2,127.0,N,Y,Y,Y,EF-023,EF-014,1,0,1,No,Yes
TA-10243,SP-0029,12.7,1.65,40.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10244,SP-0029,25.4,2.11,80.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10245,SP-0029,31.75,1.65,127.0,4,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10246,SP-0029,31.75,1.65,170.0,5,63.5,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-10247,SP-0029,25.4,2.41,63.0,3,50.8,Y,Y,N,Y,EF-003,EF-003,0,0,0,No,No
TA-10248,SP-0029,12.7,1.24,71.0,5,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10249,SP-0029,12.7,1.24,68.0,5,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10250,SP-0029,12.7,1.24,69.0,5,38.1,Y,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10251,SP-0029,12.7,2.11,71.0,5,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10252,SP-0029,12.7,2.11,75.0,4,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10253,SP-0029,114.3,1.65,31.0,0,0.0,N,N,N,N,EF-017,NONE,0,0,0,Yes,No
TA-10254,SP-0028,25.4,1.65,77.0,4,50.8,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-10255,SP-0028,25.4,1.65,76.0,4,50.8,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-10256,SP-0028,25.4,1.65,79.0,4,50.8,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-10257,SP-0028,25.4,1.65,77.0,4,50.8,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-10258,SP-0028,25.4,1.65,86.0,4,50.8,N,N,N,Y,EF-009,EF-009,0,0,0,Yes,Yes
TA-10259,SP-0028,76.2,1.65,42.0,1,152.4,N,N,N,Y,EF-009,EF-009,0,0,0,Yes,Yes
TA-10260,SP-0028,76.2,1.65,88.0,2,152.4,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-10261,SP-0028,12.7,1.65,28.0,1,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10262,SP-0038,6.35,0.89,36.0,5,12.7,N,N,N,N,EF-008,EF-017,0,0,0,Yes,Yes
TA-10263,SP-0029,127.0,1.65,71.0,1,127.0,Y,Y,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-10264,SP-0029,127.0,1.65,30.0,1,127.0,Y,Y,Y,Y,EF-023,EF-017,0,0,0,No,Yes
TA-10265,SP-0029,101.6,1.65,65.0,2,101.6,Y,Y,Y,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-10266,SP-0038,6.35,0.89,19.0,2,12.7,N,N,N,N,EF-018,EF-017,0,0,0,Yes,Yes
TA-10267,SP-0038,6.35,0.89,14.0,2,12.7,N,N,N,N,EF-018,EF-017,0,0,0,Yes,Yes
TA-10268,SP-0046,10.0,1.5,119.0,3,254.0,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10269,SP-0029,25.4,1.65,42.0,2,63.5,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10270,SP-0029,101.6,1.65,155.0,2,152.4,N,N,N,N,EF-023,EF-023,0,0,0,No,No
TA-10271,SP-0029,69.85,3.05,126.0,3,152.4,Y,Y,N,N,EF-012,EF-012,1,0,0,No,No
TA-10272,SP-0029,69.85,3.05,126.0,3,152.4,Y,Y,N,N,EF-012,EF-012,1,0,0,No,No
TA-10273,SP-0029,19.05,1.24,43.0,3,38.1,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-10274,SP-0029,12.7,1.24,63.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10275,SP-0029,15.88,1.24,46.0,3,38.1,N,N,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-10276,SP-0035,15.88,1.65,53.0,3,31.75,N,N,N,N,EF-018,EF-017,0,0,0,Yes,Yes
TA-10277,SP-0029,101.6,2.11,31.0,1,203.2,Y,Y,N,Y,EF-017,EF-015,0,0,0,Yes,No
TA-10278,SP-0037,6.35,0.89,31.0,4,12.7,N,N,N,N,EF-008,EF-003,0,0,0,Yes,No
TA-10279,SP-0035,6.35,0.89,74.0,9,12.7,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10280,SP-0037,6.35,0.89,26.0,3,12.7,N,N,N,N,EF-008,EF-003,0,0,0,Yes,No
TA-10281,SP-0035,6.35,0.89,53.0,5,12.7,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-10282,SP-0029,76.2,1.65,77.0,1,152.4,N,Y,N,N,EF-003,EF-009,0,0,0,No,Yes
TA-10283,SP-0028,76.2,1.65,45.0,1,76.2,Y,Y,N,N,EF-003,EF-009,0,0,0,No,Yes
TA-10284,SP-0029,12.7,0.89,105.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10285,SP-0028,6.35,0.89,115.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10286,SP-0028,6.35,0.89,56.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10287,SP-0029,19.05,1.24,31.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10288,SP-0029,15.88,1.65,66.0,4,50.8,N,N,N,N,EF-003,NONE,1,0,0,No,No
TA-10289,SP-0029,25.4,1.65,212.0,7,50.8,N,N,N,N,EF-003,EF-017,0,0,0,No,Yes
TA-10290,SP-0029,19.05,3.05,114.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10291,SP-0029,19.05,3.05,112.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10292,SP-0029,19.05,3.05,87.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10293,SP-0029,19.05,3.05,118.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10294,SP-0028,6.35,0.89,119.0,5,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10295,SP-0028,6.35,0.89,92.0,5,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10296,SP-0029,22.22,3.05,77.0,4,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-10297,SP-0035,15.88,1.65,56.0,3,50.8,N,Y,N,N,EF-003,EF-018,0,0,0,No,Yes
TA-10298,SP-0029,12.7,1.65,81.0,7,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10299,SP-0029,12.7,1.65,81.0,7,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-10300,SP-0037,127.0,1.65,24.0,2,127.0,Y,Y,Y,Y,EF-023,EF-023,1,0,0,No,No
TA-10301,SP-0037,127.0,1.65,27.0,2,127.0,Y,Y,Y,Y,EF-023,NONE,1,0,0,No,No
TA-10302,SP-0029,22.22,3.05,113.0,6,38.1,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-10303,SP-0029,88.9,1.65,139.0,2,101.6,N,N,N,N,EF-009,NONE,1,0,0,Yes,No
TA-10304,SP-0037,6.35,0.89,15.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-10305,SP-0037,6.35,0.89,16.0,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
